"p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
0.768508474029465,0.172224904307775,0.024,0.018,1
0.768508474029465,0.270842390148838,0.024,0.018,1
0.768508474029465,0.272558985654332,0.024,0.018,1
0.768833747376733,0.170409712624442,0.029,0.036,1
0.76944373413493,0.425974339235081,0.043,0.036,1
0.769576255768128,0.528127889669112,0.58,0.745,1
0.77005605797978,0.255478238461584,0.044,0.036,1
0.770326351848511,0.184151093104244,0.024,0.018,1
0.770326351848511,0.173698227009647,0.024,0.018,1
0.770796242083774,0.554120453535258,0.095,0.091,1
0.771032046758375,0.310727410499465,0.06,0.073,1
0.771235764863976,0.164416724195021,0.024,0.018,1
0.771277400180235,0.343738066601257,0.075,0.091,1
0.771307433455499,0.100199523160581,0.029,0.036,1
0.771468245198588,0.555206364578133,0.16,0.2,1
0.772132513884164,0.271480496151881,0.029,0.036,1
0.772132513884164,0.13467108018835,0.029,0.036,1
0.773186230549958,0.571584166975692,0.089,0.109,1
0.773783447072557,0.306780490289239,0.029,0.036,1
0.773783447072557,0.203666042858855,0.029,0.036,1
0.773965886207319,0.185959467143118,0.024,0.018,1
0.773965886207319,0.145604207666975,0.024,0.018,1
0.774951553901543,0.421016705107268,0.296,0.382,1
0.77543540416567,0.165220664575793,0.029,0.036,1
0.77543540416567,0.198293659108994,0.029,0.036,1
0.775630074985247,0.397229100586117,0.075,0.091,1
0.776467924595034,0.278290950542437,0.062,0.055,1
0.777841697785287,0.780104936203742,0.3,0.418,1
0.777911469072805,0.230151395950664,0.044,0.055,1
0.777996272716091,0.831503183320613,0.269,0.364,1
0.779252958227849,0.234343532666975,0.044,0.055,1
0.7797472921581,-0.0249385246963028,0.014,0.018,1
0.782582993019684,0.78686793613323,0.402,0.527,1
0.783128467552354,0.0720129933908984,0.029,0.036,1
0.784506417316338,0.0459524845087091,0.014,0.018,1
0.785076821214947,0.650099899450144,0.142,0.145,1
0.785697466433185,0.0540825199903411,0.014,0.018,1
0.785703508033848,0.0191733178842775,0.001,0,1
0.785703508033848,0.0181087457636952,0.001,0,1
0.785703508033848,0.0161588717335151,0.001,0,1
0.785703508033848,0.0211472081902333,0.001,0,1
0.785703508033848,0.0103857296968415,0.001,0,1
0.785703508033848,0.0170611388132276,0.001,0,1
0.785703508033848,0.012269820585134,0.001,0,1
0.785703508033848,0.0225119842873562,0.001,0,1
0.785703508033848,0.0117360829442328,0.001,0,1
0.785703508033848,0.0103768174194054,0.001,0,1
0.785703508033848,0.0297761556691419,0.001,0,1
0.785703508033848,0.0175591193645258,0.001,0,1
0.785703508033848,0.0107890205302026,0.001,0,1
0.785703508033848,0.0125039032863387,0.001,0,1
0.785703508033848,0.0157440955237021,0.001,0,1
0.785703508033848,0.0191627766092134,0.001,0,1
0.785703508033848,0.019506591113481,0.001,0,1
0.785703508033848,0.0231433883862991,0.001,0,1
0.785703508033848,0.0179057938761493,0.001,0,1
0.785703508033848,0.0539157802655824,0.001,0,1
0.785703508033848,0.0235193057188692,0.001,0,1
0.785703508033848,0.0266615067322559,0.001,0,1
0.785703508033848,0.0167025386111526,0.001,0,1
0.785703508033848,0.0153593557020378,0.001,0,1
0.785703508033848,0.0104838032681954,0.001,0,1
0.785703508033848,0.0155496142441442,0.001,0,1
0.785703508033848,0.0101528767449087,0.001,0,1
0.785703508033848,0.0145862096463201,0.001,0,1
0.785703508033848,0.017112302799434,0.001,0,1
0.785703508033848,0.0167037903260783,0.001,0,1
0.785703508033848,0.0165258882531238,0.001,0,1
0.785703508033848,0.010385193016014,0.001,0,1
0.785703508033848,0.0179875390754006,0.001,0,1
0.785703508033848,0.0127887933580364,0.001,0,1
0.785703508033848,0.0211169707940826,0.001,0,1
0.785703508033848,0.0220213566268292,0.001,0,1
0.785703508033848,0.0233214695644383,0.001,0,1
0.785703508033848,0.0160574300318939,0.001,0,1
0.785703508033848,0.017116354460787,0.001,0,1
0.785703508033848,0.0229392753737696,0.001,0,1
0.785703508033848,0.0177935376475976,0.001,0,1
0.785703508033848,0.0228185740429136,0.001,0,1
0.785703508033848,0.0185194086254011,0.001,0,1
0.785703508033848,0.020165107528852,0.001,0,1
0.785703508033848,0.0323303149829792,0.001,0,1
0.785703508033848,0.0158231053148581,0.001,0,1
0.785703508033848,0.0218500067765731,0.001,0,1
0.785703508033848,0.0118691698042412,0.001,0,1
0.785703508033848,0.0171341553344642,0.001,0,1
0.785703508033848,0.0104984177773538,0.001,0,1
0.785703508033848,0.0126307950419285,0.001,0,1
0.785703508033848,0.0293820264871879,0.001,0,1
0.785703508033848,0.0498871676369461,0.001,0,1
0.785703508033848,0.0256259563796333,0.001,0,1
0.785703508033848,0.0146850641163691,0.001,0,1
0.785703508033848,0.0155848159449639,0.001,0,1
0.785703508033848,0.0227993808726662,0.001,0,1
0.785703508033848,0.0319891585392679,0.001,0,1
0.785703508033848,0.0129283907380712,0.001,0,1
0.785703508033848,0.0172577958375391,0.001,0,1
0.785703508033848,0.0140910821736972,0.001,0,1
0.785703508033848,0.0126146981990709,0.001,0,1
0.785703508033848,0.0201810006538648,0.001,0,1
0.785703508033848,0.0163990758058366,0.001,0,1
0.785703508033848,0.0183916919068991,0.001,0,1
0.785703508033848,0.015147576048465,0.001,0,1
0.785703508033848,0.0177792440797664,0.001,0,1
0.785703508033848,0.01389584882555,0.001,0,1
0.785703508033848,0.0225268867292398,0.001,0,1
0.785703508033848,0.0151221935971132,0.001,0,1
0.785703508033848,0.0161780471483981,0.001,0,1
0.785703508033848,0.010440001487193,0.001,0,1
0.785703508033848,0.0163034831036868,0.001,0,1
0.785703508033848,0.0132487521412753,0.001,0,1
0.785703508033848,0.010415190552798,0.001,0,1
0.785703508033848,0.0132028757946993,0.001,0,1
0.785703508033848,0.0187015223329603,0.001,0,1
0.785703508033848,0.0259683404269026,0.001,0,1
0.785703508033848,0.0147639382444224,0.001,0,1
0.785703508033848,0.0223358175016864,0.001,0,1
0.785703508033848,0.0196386241449006,0.001,0,1
0.785703508033848,0.0141249466440072,0.001,0,1
0.785703508033848,0.0141552818585917,0.001,0,1
0.785703508033848,0.0167648102821081,0.001,0,1
0.785703508033848,0.0148515520862575,0.001,0,1
0.785703508033848,0.0105189345191532,0.001,0,1
0.785703508033848,0.0154994030929195,0.001,0,1
0.785703508033848,0.0101556562094387,0.001,0,1
0.785703508033848,0.0228986162323103,0.001,0,1
0.785703508033848,0.0104225324417993,0.001,0,1
0.785703508033848,0.0139008323287241,0.001,0,1
0.785703508033848,0.0143480793602342,0.001,0,1
0.785703508033848,0.0120183272474265,0.001,0,1
0.785703508033848,0.010675148716112,0.001,0,1
0.785703508033848,0.0175675654466471,0.001,0,1
0.785703508033848,0.028514864597201,0.001,0,1
0.785703508033848,0.0239910276191714,0.001,0,1
0.785703508033848,0.0322477063670173,0.001,0,1
0.785703508033848,0.012085608017179,0.001,0,1
0.785703508033848,0.0169483193063584,0.001,0,1
0.785703508033848,0.0144580957125888,0.001,0,1
0.785703508033848,0.0178234147922027,0.001,0,1
0.785703508033848,0.0109133956761839,0.001,0,1
0.785703508033848,0.0151317898503142,0.001,0,1
0.785703508033848,0.0144642902634244,0.001,0,1
0.785703508033848,0.0233574796594322,0.001,0,1
0.785703508033848,0.011515333279604,0.001,0,1
0.785703508033848,0.0221107166013852,0.001,0,1
0.785703508033848,0.0147622831275525,0.001,0,1
0.785703508033848,0.0239178133252252,0.001,0,1
0.785703508033848,0.0209412303361925,0.001,0,1
0.785703508033848,0.0134852498586958,0.001,0,1
0.785703508033848,0.0219934118654342,0.001,0,1
0.785703508033848,0.0172898168389474,0.001,0,1
0.785703508033848,0.0140074435560112,0.001,0,1
0.785703508033848,0.0305204648408732,0.001,0,1
0.785703508033848,0.015927126849799,0.001,0,1
0.785703508033848,0.0205847940860408,0.001,0,1
0.785703508033848,0.0143506693701914,0.001,0,1
0.785703508033848,0.0255514193598578,0.001,0,1
0.785703508033848,0.0151188104119194,0.001,0,1
0.785703508033848,0.0132390386744622,0.001,0,1
0.785703508033848,0.0126525914878803,0.001,0,1
0.785703508033848,0.0112923340436685,0.001,0,1
0.785703508033848,0.0236691187200742,0.001,0,1
0.785703508033848,0.0154723457075657,0.001,0,1
0.785703508033848,0.0108996205637838,0.001,0,1
0.785703508033848,0.0248200907411723,0.001,0,1
0.785703508033848,0.0111740592470229,0.001,0,1
0.785703508033848,0.0220422775858409,0.001,0,1
0.785703508033848,0.0104242875457364,0.001,0,1
0.785703508033848,0.0146177968163551,0.001,0,1
0.785703508033848,0.0149708529880011,0.001,0,1
0.785703508033848,0.0166840349251471,0.001,0,1
0.785703508033848,0.011249947537162,0.001,0,1
0.785703508033848,0.0108760743335377,0.001,0,1
0.785703508033848,0.0263436419308515,0.001,0,1
0.785703508033848,0.0178579224433879,0.001,0,1
0.785703508033848,0.0109275882232574,0.001,0,1
0.785703508033848,0.0168747603276365,0.001,0,1
0.785703508033848,0.0206379845167024,0.001,0,1
0.785703508033848,0.0169883621574491,0.001,0,1
0.785703508033848,0.0118443154071496,0.001,0,1
0.785703508033848,0.01453582140259,0.001,0,1
0.785703508033848,0.023064014137446,0.001,0,1
0.785703508033848,0.0171780525969717,0.001,0,1
0.785703508033848,0.0199275686173558,0.001,0,1
0.785703508033848,0.0229469289355854,0.001,0,1
0.785703508033848,0.0143703199477788,0.001,0,1
0.785703508033848,0.0114371521621119,0.001,0,1
0.785703508033848,0.0174266626864192,0.001,0,1
0.785703508033848,0.0185111146396567,0.001,0,1
0.785703508033848,0.0156359709343826,0.001,0,1
0.785703508033848,0.0255800716966027,0.001,0,1
0.785703508033848,0.010999638041993,0.001,0,1
0.785703508033848,0.0217209583411541,0.001,0,1
0.785703508033848,0.0209977046859807,0.001,0,1
0.785703508033848,0.0345694455417397,0.001,0,1
0.785703508033848,0.0150896249027714,0.001,0,1
0.785703508033848,0.0213205776846065,0.001,0,1
0.785703508033848,0.0226037629026321,0.001,0,1
0.785703508033848,0.0438770502236545,0.001,0,1
0.785703508033848,0.0132041043732512,0.001,0,1
0.785703508033848,0.0194950808662648,0.001,0,1
0.785703508033848,0.0226218114065868,0.001,0,1
0.785703508033848,0.0336413168713159,0.001,0,1
0.785703508033848,0.0103803731859912,0.001,0,1
0.785703508033848,0.0194135284339593,0.001,0,1
0.785703508033848,0.0118532488717278,0.001,0,1
0.785703508033848,0.0159339337552088,0.001,0,1
0.785703508033848,0.0101167124664537,0.001,0,1
0.785703508033848,0.0129352590024476,0.001,0,1
0.785703508033848,0.0101740510854949,0.001,0,1
0.785703508033848,0.0184943206756159,0.001,0,1
0.785703508033848,0.0158880870873202,0.001,0,1
0.785703508033848,0.0119799140273712,0.001,0,1
0.785703508033848,0.0282468298415448,0.001,0,1
0.785703508033848,0.0270505612417276,0.001,0,1
0.785703508033848,0.0143411348432203,0.001,0,1
0.785703508033848,0.014373303921685,0.001,0,1
0.785703508033848,0.011397572085568,0.001,0,1
0.785703508033848,0.0359727645265036,0.001,0,1
0.785703508033848,0.0319432471540586,0.001,0,1
0.785703508033848,0.0198672552345998,0.001,0,1
0.785703508033848,0.0176837459718051,0.001,0,1
0.785703508033848,0.0193646874459839,0.001,0,1
0.785703508033848,0.0207228894220089,0.001,0,1
0.785703508033848,0.0135669794483086,0.001,0,1
0.785703508033848,0.0558707176339877,0.001,0,1
0.785703508033848,0.0142652155581334,0.001,0,1
0.785703508033848,0.020518170081553,0.001,0,1
0.785703508033848,0.010997821268655,0.001,0,1
0.785703508033848,0.0103271453860675,0.001,0,1
0.785703508033848,0.0230878570644316,0.001,0,1
0.785703508033848,0.0213844669468206,0.001,0,1
0.785703508033848,0.0225677508567353,0.001,0,1
0.785703508033848,0.0268416388866294,0.001,0,1
0.785703508033848,0.0197660136199302,0.001,0,1
0.785703508033848,0.0310072971771935,0.001,0,1
0.785703508033848,0.0196992921342925,0.001,0,1
0.785703508033848,0.0139433887289139,0.001,0,1
0.785703508033848,0.0212112618451395,0.001,0,1
0.785703508033848,0.0246191515109156,0.001,0,1
0.785703508033848,0.0189260924001038,0.001,0,1
0.785703508033848,0.0196568148111151,0.001,0,1
0.785703508033848,0.0214501948032611,0.001,0,1
0.785703508033848,0.0105963661588197,0.001,0,1
0.785703508033848,0.0113415003035007,0.001,0,1
0.785703508033848,0.0178716695089994,0.001,0,1
0.785703508033848,0.0132931181933135,0.001,0,1
0.785703508033848,0.0183475536514038,0.001,0,1
0.785703508033848,0.0139743713806313,0.001,0,1
0.785703508033848,0.0106261622947578,0.001,0,1
0.785703508033848,0.0211834677862145,0.001,0,1
0.785703508033848,0.0262697630483893,0.001,0,1
0.785703508033848,0.0147848821156101,0.001,0,1
0.785703508033848,0.0156308695340397,0.001,0,1
0.785703508033848,0.0225360639241546,0.001,0,1
0.785703508033848,0.0283074119400049,0.001,0,1
0.785703508033848,0.0156856937397397,0.001,0,1
0.785703508033848,0.0431746897964015,0.001,0,1
0.785703508033848,0.0145246732747189,0.001,0,1
0.785703508033848,0.0103446506211164,0.001,0,1
0.785703508033848,0.0254508138500509,0.001,0,1
0.785703508033848,0.0109179742024224,0.001,0,1
0.785703508033848,0.024437735337846,0.001,0,1
0.785703508033848,0.0396754490458544,0.001,0,1
0.785703508033848,0.0124466586978204,0.001,0,1
0.785703508033848,0.0123503670301568,0.001,0,1
0.785703508033848,0.0116537583487168,0.001,0,1
0.785703508033848,0.0183252185211564,0.001,0,1
0.785703508033848,0.0122252407518091,0.001,0,1
0.785703508033848,0.0413368753244153,0.001,0,1
0.785703508033848,0.0208733059536799,0.001,0,1
0.785703508033848,0.0272357946035928,0.001,0,1
0.785703508033848,0.0183484471598682,0.001,0,1
0.785703508033848,0.0124910460668161,0.001,0,1
0.785703508033848,0.0122203222993657,0.001,0,1
0.785703508033848,0.0192735722579457,0.001,0,1
0.785703508033848,0.0130795790084397,0.001,0,1
0.785703508033848,0.0218540063623583,0.001,0,1
0.785703508033848,0.014047291078087,0.001,0,1
0.785703508033848,0.0136568410641193,0.001,0,1
0.785703508033848,0.0175610934101756,0.001,0,1
0.785703508033848,0.0409756762401004,0.001,0,1
0.785703508033848,0.0267550909575105,0.001,0,1
0.785703508033848,0.0168796212723961,0.001,0,1
0.785703508033848,0.0257955594732175,0.001,0,1
0.785703508033848,0.0448687773126158,0.001,0,1
0.785703508033848,0.0186266061180711,0.001,0,1
0.785703508033848,0.0171457338552336,0.001,0,1
0.785703508033848,0.0287577588546789,0.001,0,1
0.785703508033848,0.0237274520940338,0.001,0,1
0.785703508033848,0.0229854846076902,0.001,0,1
0.785703508033848,0.017988450116872,0.001,0,1
0.785703508033848,0.0195520000260061,0.001,0,1
0.785703508033848,0.0161048724754542,0.001,0,1
0.785703508033848,0.0190022025636086,0.001,0,1
0.785703508033848,0.0176676290845622,0.001,0,1
0.785703508033848,0.0168584118901857,0.001,0,1
0.785703508033848,0.0194985744208704,0.001,0,1
0.785703508033848,0.0111310319772826,0.001,0,1
0.785703508033848,0.0250601275946,0.001,0,1
0.785703508033848,0.0171885678781208,0.001,0,1
0.785703508033848,0.0142733379530917,0.001,0,1
0.785703508033848,0.0102058772474333,0.001,0,1
0.785703508033848,0.0145174944922251,0.001,0,1
0.785703508033848,0.0135332738916371,0.001,0,1
0.785703508033848,0.0416966620243824,0.001,0,1
0.785703508033848,0.0185042173898761,0.001,0,1
0.785703508033848,0.0234137302433519,0.001,0,1
0.785703508033848,0.0133630385462787,0.001,0,1
0.785703508033848,0.0199454019365479,0.001,0,1
0.785703508033848,0.01905663257107,0.001,0,1
0.785703508033848,0.024571747071061,0.001,0,1
0.785703508033848,0.0143517799758385,0.001,0,1
0.785703508033848,0.0115412417350385,0.001,0,1
0.785703508033848,0.0182019566315667,0.001,0,1
0.785703508033848,0.0155307980874351,0.001,0,1
0.785703508033848,0.0302611648668171,0.001,0,1
0.785703508033848,0.0190721271227022,0.001,0,1
0.785703508033848,0.0139466846074509,0.001,0,1
0.785703508033848,0.0215866858621434,0.001,0,1
0.785703508033848,0.0172002366726768,0.001,0,1
0.785703508033848,0.0184987786936595,0.001,0,1
0.785703508033848,0.0198262471935389,0.001,0,1
0.785703508033848,0.0318426287907134,0.001,0,1
0.785703508033848,0.0269326760818088,0.001,0,1
0.785703508033848,0.0169794247741342,0.001,0,1
0.785703508033848,0.0309881633132864,0.001,0,1
0.785703508033848,0.0178842209298197,0.001,0,1
0.785703508033848,0.031277242730816,0.001,0,1
0.785703508033848,0.0185271907075208,0.001,0,1
0.785703508033848,0.0182031533132127,0.001,0,1
0.785703508033848,0.0209509822107056,0.001,0,1
0.785703508033848,0.0182168315736632,0.001,0,1
0.785703508033848,0.0188262672250911,0.001,0,1
0.785703508033848,0.0168289024401312,0.001,0,1
0.785703508033848,0.0108844528109288,0.001,0,1
0.785703508033848,0.0297182984800887,0.001,0,1
0.785703508033848,0.0161831156465828,0.001,0,1
0.785703508033848,0.0174299663949896,0.001,0,1
0.785703508033848,0.0132446167731034,0.001,0,1
0.785703508033848,0.0199681779516513,0.001,0,1
0.785703508033848,0.0109789078024657,0.001,0,1
0.785703508033848,0.0122138969850342,0.001,0,1
0.785703508033848,0.0160339590160015,0.001,0,1
0.785703508033848,0.0140927303761519,0.001,0,1
0.785703508033848,0.0122305776663199,0.001,0,1
0.785703508033848,0.010505060020649,0.001,0,1
0.785703508033848,0.0208739455002986,0.001,0,1
0.785703508033848,0.0147999128855822,0.001,0,1
0.785703508033848,0.0151297069984678,0.001,0,1
0.785703508033848,0.0182632558495234,0.001,0,1
0.785703508033848,0.0172461147089936,0.001,0,1
0.785703508033848,0.0222831940026993,0.001,0,1
0.785703508033848,0.0104692179399222,0.001,0,1
0.785703508033848,0.022519034828184,0.001,0,1
0.785703508033848,0.0280652052682579,0.001,0,1
0.785703508033848,0.0332932541187084,0.001,0,1
0.785703508033848,0.015415513996634,0.001,0,1
0.785703508033848,0.0150892517932277,0.001,0,1
0.785703508033848,0.0167917036255564,0.001,0,1
0.785703508033848,0.0325029043195188,0.001,0,1
0.785703508033848,0.016094811473176,0.001,0,1
0.785703508033848,0.0140513185172723,0.001,0,1
0.785703508033848,0.0124647088407163,0.001,0,1
0.785703508033848,0.0232453670868368,0.001,0,1
0.785703508033848,0.0185427270556026,0.001,0,1
0.785703508033848,0.0180340887216191,0.001,0,1
0.785703508033848,0.0131164816794409,0.001,0,1
0.785703508033848,0.0307399772313458,0.001,0,1
0.785703508033848,0.0235171744465506,0.001,0,1
0.785703508033848,0.023376629919696,0.001,0,1
0.785703508033848,0.0213634235819595,0.001,0,1
0.785703508033848,0.0129098130583771,0.001,0,1
0.785703508033848,0.0222165726920172,0.001,0,1
0.785703508033848,0.013180444340443,0.001,0,1
0.785703508033848,0.0167599305179504,0.001,0,1
0.785703508033848,0.0254969248599719,0.001,0,1
0.785703508033848,0.0364403015604229,0.001,0,1
0.785703508033848,0.0227037338299993,0.001,0,1
0.785703508033848,0.0103574714555994,0.001,0,1
0.785703508033848,0.0226705020096541,0.001,0,1
0.785703508033848,0.0151779578250825,0.001,0,1
0.785703508033848,0.0180466204314413,0.001,0,1
0.785703508033848,0.010643926500213,0.001,0,1
0.785703508033848,0.0166831269578242,0.001,0,1
0.785703508033848,0.0367768623916679,0.001,0,1
0.785703508033848,0.0160062959317668,0.001,0,1
0.785703508033848,0.0216444147748184,0.001,0,1
0.785703508033848,0.0136522703699905,0.001,0,1
0.785703508033848,0.0165826261731904,0.001,0,1
0.785703508033848,0.0244196358686041,0.001,0,1
0.785703508033848,0.0921768694644069,0.001,0,1
0.785703508033848,0.0178819126954159,0.001,0,1
0.785703508033848,0.0201860369827414,0.001,0,1
0.785703508033848,0.014830289213098,0.001,0,1
0.785703508033848,0.0115882128118771,0.001,0,1
0.785703508033848,0.0147870141116429,0.001,0,1
0.785703508033848,0.0185236882058832,0.001,0,1
0.785703508033848,0.0170180317929007,0.001,0,1
0.785703508033848,0.0237422707893309,0.001,0,1
0.785703508033848,0.0177373838715236,0.001,0,1
0.785703508033848,0.0259962348535677,0.001,0,1
0.785703508033848,0.012968775284086,0.001,0,1
0.785703508033848,0.0105496584600883,0.001,0,1
0.785703508033848,0.0144815363908697,0.001,0,1
0.785703508033848,0.0111194692487802,0.001,0,1
0.785703508033848,0.0224448764513681,0.001,0,1
0.785703508033848,0.0128549389704415,0.001,0,1
0.785703508033848,0.0181179557675129,0.001,0,1
0.785703508033848,0.0183604696162722,0.001,0,1
0.785703508033848,0.010319114415448,0.001,0,1
0.785703508033848,0.0162202896504115,0.001,0,1
0.785703508033848,0.0148439841735137,0.001,0,1
0.785703508033848,0.0120206014061997,0.001,0,1
0.785703508033848,0.0224379913269464,0.001,0,1
0.785703508033848,0.016289645432577,0.001,0,1
0.785703508033848,0.0158647754117955,0.001,0,1
0.785703508033848,0.0134887244729713,0.001,0,1
0.785703508033848,0.0205593310422619,0.001,0,1
0.785703508033848,0.0141161919830549,0.001,0,1
0.785703508033848,0.0109321941705379,0.001,0,1
0.785703508033848,0.0138905120294637,0.001,0,1
0.785703508033848,0.0186966053415814,0.001,0,1
0.785703508033848,0.0181935517507951,0.001,0,1
0.785703508033848,0.0185564318338663,0.001,0,1
0.785703508033848,0.0168334922439728,0.001,0,1
0.785703508033848,0.0223957026600702,0.001,0,1
0.785703508033848,0.0146157014692097,0.001,0,1
0.785703508033848,0.0248160412806743,0.001,0,1
0.785703508033848,0.0131036749822074,0.001,0,1
0.785703508033848,0.0202158325753001,0.001,0,1
0.785703508033848,0.0168349734901899,0.001,0,1
0.785703508033848,0.0227083165823637,0.001,0,1
0.785703508033848,0.0254719106814107,0.001,0,1
0.785703508033848,0.0308935076925399,0.001,0,1
0.785703508033848,0.0231321415562787,0.001,0,1
0.785703508033848,0.0172254453656688,0.001,0,1
0.785703508033848,0.0111506951348987,0.001,0,1
0.785703508033848,0.0136707038662317,0.001,0,1
0.785703508033848,0.0204783046349339,0.001,0,1
0.785703508033848,0.0100424062251086,0.001,0,1
0.785703508033848,0.0175502531980298,0.001,0,1
0.785703508033848,0.0125190340455693,0.001,0,1
0.785703508033848,0.0236683725789295,0.001,0,1
0.785703508033848,0.0125330803009471,0.001,0,1
0.785703508033848,0.0123746691165437,0.001,0,1
0.785703508033848,0.0168429167570029,0.001,0,1
0.785703508033848,0.0186630052723382,0.001,0,1
0.785703508033848,0.0188431367276082,0.001,0,1
0.785703508033848,0.0136754521289477,0.001,0,1
0.785703508033848,0.0128256101574238,0.001,0,1
0.785703508033848,0.0259342021249364,0.001,0,1
0.785703508033848,0.0133224215318235,0.001,0,1
0.785703508033848,0.0111303290885535,0.001,0,1
0.785703508033848,0.0140863543690758,0.001,0,1
0.785703508033848,0.0181381340839879,0.001,0,1
0.785703508033848,0.0120882813874552,0.001,0,1
0.785703508033848,0.017966817138851,0.001,0,1
0.785703508033848,0.0117844942634087,0.001,0,1
0.785703508033848,0.0195392949165889,0.001,0,1
0.785703508033848,0.0272734915986339,0.001,0,1
0.785703508033848,0.0188437057158338,0.001,0,1
0.785703508033848,0.019724744678553,0.001,0,1
0.785703508033848,0.0195742392205054,0.001,0,1
0.785703508033848,0.0135666419613925,0.001,0,1
0.785703508033848,0.0151244672243412,0.001,0,1
0.785703508033848,0.010325465871773,0.001,0,1
0.785703508033848,0.0158829327833929,0.001,0,1
0.785703508033848,0.0130247274340999,0.001,0,1
0.785703508033848,0.0155775546382982,0.001,0,1
0.785703508033848,0.0110903196880236,0.001,0,1
0.785703508033848,0.0160815077000278,0.001,0,1
0.785703508033848,0.0265696614703855,0.001,0,1
0.785703508033848,0.0215263428566581,0.001,0,1
0.785703508033848,0.0159830205546446,0.001,0,1
0.785703508033848,0.0106775456783071,0.001,0,1
0.785703508033848,0.0179468474464258,0.001,0,1
0.785703508033848,0.014058897099887,0.001,0,1
0.785703508033848,0.0207045644530866,0.001,0,1
0.785703508033848,0.0181402535543858,0.001,0,1
0.785703508033848,0.0306602433168936,0.001,0,1
0.785703508033848,0.0112049835172324,0.001,0,1
0.785703508033848,0.021576964299459,0.001,0,1
0.785703508033848,0.014960082620376,0.001,0,1
0.785703508033848,0.0122618496886287,0.001,0,1
0.785703508033848,0.0232432897748318,0.001,0,1
0.785703508033848,0.0158990340059194,0.001,0,1
0.785703508033848,0.0129753602206128,0.001,0,1
0.785703508033848,0.0192308683406938,0.001,0,1
0.785703508033848,0.0238605310057115,0.001,0,1
0.785703508033848,0.0242405101790973,0.001,0,1
0.785703508033848,0.025667356179491,0.001,0,1
0.785703508033848,0.0124494315276868,0.001,0,1
0.785703508033848,0.0213342094941247,0.001,0,1
0.785703508033848,0.0134634724192841,0.001,0,1
0.785703508033848,0.0102005686619893,0.001,0,1
0.785703508033848,0.0159289389123916,0.001,0,1
0.785703508033848,0.0157110757340826,0.001,0,1
0.785703508033848,0.0123193249462886,0.001,0,1
0.785703508033848,0.0146225769033605,0.001,0,1
0.785703508033848,0.0193844091391998,0.001,0,1
0.785703508033848,0.0178457255423491,0.001,0,1
0.785703508033848,0.0250258756327707,0.001,0,1
0.785703508033848,0.0185814297241581,0.001,0,1
0.785703508033848,0.0146354270487439,0.001,0,1
0.785703508033848,0.0272200683387067,0.001,0,1
0.785703508033848,0.0131252382402338,0.001,0,1
0.785703508033848,0.0120758677750193,0.001,0,1
0.785703508033848,0.0276946194337395,0.001,0,1
0.785703508033848,0.0176190129901385,0.001,0,1
0.785703508033848,0.0275855360268387,0.001,0,1
0.785703508033848,0.0119315688444817,0.001,0,1
0.785703508033848,0.0176392423316709,0.001,0,1
0.785703508033848,0.0142773518235204,0.001,0,1
0.785703508033848,0.0152614643373181,0.001,0,1
0.785703508033848,0.0181242016209432,0.001,0,1
0.785703508033848,0.0117603582313847,0.001,0,1
0.785703508033848,0.0114587702145754,0.001,0,1
0.785703508033848,0.0186727868865192,0.001,0,1
0.785703508033848,0.0119335840251333,0.001,0,1
0.785703508033848,0.0297001087385395,0.001,0,1
0.785703508033848,0.0172412601207128,0.001,0,1
0.785703508033848,0.0260087555824787,0.001,0,1
0.785703508033848,0.0181082678043006,0.001,0,1
0.785703508033848,0.0253409094583603,0.001,0,1
0.785703508033848,0.0124160143400208,0.001,0,1
0.785703508033848,0.0209360089540953,0.001,0,1
0.785703508033848,0.0146115769845599,0.001,0,1
0.785703508033848,0.0113698852810236,0.001,0,1
0.785703508033848,0.0126881768041311,0.001,0,1
0.785703508033848,0.0193359071402826,0.001,0,1
0.785703508033848,0.0179430670643687,0.001,0,1
0.785703508033848,0.0134688913086216,0.001,0,1
0.785703508033848,0.0164686049573099,0.001,0,1
0.785703508033848,0.0152119978654336,0.001,0,1
0.785703508033848,0.0148032478347752,0.001,0,1
0.785703508033848,0.0120573648755956,0.001,0,1
0.785703508033848,0.019962142478938,0.001,0,1
0.785703508033848,0.020075992166693,0.001,0,1
0.785703508033848,0.025250042310326,0.001,0,1
0.785703508033848,0.0222739955885681,0.001,0,1
0.785703508033848,0.0280952117095452,0.001,0,1
0.785703508033848,0.0277965223548835,0.001,0,1
0.785703508033848,0.0428160023019571,0.001,0,1
0.785703508033848,0.0190047178199908,0.001,0,1
0.785703508033848,0.0117457660418803,0.001,0,1
0.785703508033848,0.0267445837289908,0.001,0,1
0.785703508033848,0.0148239009586754,0.001,0,1
0.785703508033848,0.0198304565013985,0.001,0,1
0.785703508033848,0.0103757699579039,0.001,0,1
0.785703508033848,0.0138668845107002,0.001,0,1
0.785703508033848,0.0236141809313358,0.001,0,1
0.785703508033848,0.0133463599289379,0.001,0,1
0.785703508033848,0.011538188348575,0.001,0,1
0.785703508033848,0.0122556026269263,0.001,0,1
0.785703508033848,0.0127191322174152,0.001,0,1
0.785703508033848,0.0130388666620211,0.001,0,1
0.785703508033848,0.0245957128927897,0.001,0,1
0.785703508033848,0.0162813725763607,0.001,0,1
